SIMULATION,6.1.0.0.0,Sensitivity: 1,Landscape seed: -1158562568,Starting Location[1.1.0.0.0.1.0.1.0.1.0.0.1.1.1],K Value:6
FITNESS_ROW,0.01076966402872789,0.009503743750984367,0.006549283916177673,0.006549283916177673,0.009149212037597595,0.01189978682384543,0.01189978682384543,0.01189978682384543,0.015633121028987767,0.013538750150716627,0.013538750150716627,0.013538750150716627,0.021096719959815415,0.021096719959815415,0.02413394657009051,0.02413394657009051,0.02413394657009051,0.02413394657009051,0.02413394657009051,0.02413394657009051,0.04093347191303399,0.04093347191303399,0.04093347191303399,0.04430042456352416,0.04430042456352416,0.04430042456352416,0.050176124152339636,0.01475010000754025,0.009617351090436054,0.009617351090436054,0.013171927267642068,0.013171927267642068,0.016994629562915062,0.016994629562915062,0.022040918469614614,0.01187628267467848,0.008161772604821196,0.008161772604821196,0.010415551126017587,0.010415551126017587,0.010415551126017587,0.010415551126017587,0.022317673941191152,0.022317673941191152,0.027168294470106158,0.014235636845213904,0.014235636845213904,0.019210151604230827,0.019210151604230827,0.025546580971113304,0.015281546756525545,0.01126362432283359,0.00893070773844276,0.00893070773844276,0.013964663001223123,0.00852152696186911,0.007342442414195136,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.00662339404578545,0.024978276010756056,0.024978276010756056,0.028919760246489505,0.028919760246489505,0.028919760246489505,0.03779493967303765,0.014239971691507734,0.01746666356162422,0.007356786496413084,0.005654785363346534,0.0047167750599392474,0.0047167750599392474,0.008299784369230763,0.008299784369230763,0.008299784369230763,0.016228434841356113,0.007507014311617205,0.007507014311617205,0.01311498568746655,0.01311498568746655,0.01311498568746655,0.01311498568746655,0.02129073973950343,0.01384018226752257,0.01384018226752257,0.01666047286293896,0.009040381092770895,0.009040381092770895,0.009040381092770895,0.015233659662907866,0.015233659662907866,0.015233659662907866,0.015233659662907866,0.02652573393982391,0.02652573393982391,0.02652573393982391,0.03246063723500658,0.03246063723500658,0.03246063723500658,0.04067318441677902,0.01820301796013556,0.01310255637152568,0.006865373901452238,0.006865373901452238,0.006865373901452238,0.006865373901452238,0.006865373901452238,0.023117327996604816,0.023117327996604816,0.02740762397867179,0.02740762397867179,0.03093972359222371,0.013294710780966659,0.013294710780966659,0.013294710780966659,0.013294710780966659,0.02377866186212755,0.02377866186212755,0.027418958508083523,0.014624212068927106,0.008136416852008718,0.005976084709547218,0.006394016961634695,0.007089509984796563,0.006551761854536051,0.0054740872562756785,0.0054740872562756785,0.009367370476868515,0.0060956206458655515,0.0060956206458655515,0.008338694100436228,0.008338694100436228,0.01721473903797034,0.01721473903797034,0.01721473903797034,0.01721473903797034,0.03113902673166997,0.018843752119980912,0.018843752119980912,0.018843752119980912,0.025903858419867462,0.015192926305893372,0.015192926305893372,0.015192926305893372,0.015192926305893372,0.015192926305893372,0.02855200785678799,0.02855200785678799,0.02855200785678799,0.03559856727928444,0.03559856727928444,0.03559856727928444,0.03559856727928444,0.03559856727928444,0.03559856727928444,0.05625999803829215,0.05625999803829215,0.05625999803829215,0.06017806290909524,0.06017806290909524,0.06017806290909524,0.06712914266358214,0.06712914266358214,0.06712914266358214,0.06712914266358214,0.06712914266358214,0.08828752295693189,0.08828752295693189,0.09192029075053634,0.09192029075053634,0.09192029075053634,0.10852737741560495,0.10852737741560495,0.1153923838128669,0.1153923838128669,0.11603467025988667,0.11603467025988667,0.11603467025988667,0.11603467025988667,0.11603467025988667,0.11905649755037358,0.11905649755037358,0.11905649755037358,0.11905649755037358,0.11905649755037358,0.11905649755037358,0.12961702090313562,0.12961702090313562,0.13596738955418428,0.13596738955418428,0.13596738955418428,0.139445875243896,0.139445875243896,0.139445875243896,0.14172601404450827
GENERATION,40
STRATEGY_ROW,Walk,Walk,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Walk,Walk,Walk,Look,Look,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Walk,Walk,Look,Look,Look,Look,Walk,Walk,Look,Look,Look,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Walk,Look,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk
FITNESS_ROW,0.010883256245315037,0.010627714317730557,0.010627714317730557,0.010627714317730557,0.01750764471944406,0.008822336928482713,0.008822336928482713,0.008822336928482713,0.008822336928482713,0.008822336928482713,0.008822336928482713,0.008822336928482713,0.03080540360652853,0.014393155004002274,0.006804859109303606,0.018737360730661727,0.018737360730661727,0.018737360730661727,0.018737360730661727,0.029419203990527342,0.029419203990527342,0.029419203990527342,0.03460046096453469,0.010627421724664814,0.010627421724664814,0.012785720895996507,0.012785720895996507,0.012785720895996507,0.012785720895996507,0.02760301189489489,0.02760301189489489,0.030672796293171264,0.01284161454432461,0.01284161454432461,0.018023577320505867,0.009047174983553636,0.008259903549099513,0.008259903549099513,0.012433530558962808,0.012433530558962808,0.012433530558962808,0.012433530558962808,0.025482499611932843,0.025482499611932843,0.030125127482714818,0.012599973272151722,0.008509777078210223,0.005425164855524982,0.005425164855524982,0.011012449731938488,0.00926914421088474,0.00926914421088474,0.01214402082984265,0.01214402082984265,0.016248347196082872,0.008406584971296632,0.008406584971296632,0.008406584971296632,0.008406584971296632,0.008406584971296632,0.008406584971296632,0.008406584971296632,0.024987298759750566,0.024987298759750566,0.024987298759750566,0.03085777100052244,0.01668671869016529,0.008120072327307225,0.008120072327307225,0.008120072327307225,0.008120072327307225,0.008120072327307225,0.020577378540439333,0.010291771189742203,0.010291771189742203,0.010291771189742203,0.010291771189742203,0.02221948557977107,0.012204493047862523,0.012204493047862523,0.01647292143188802,0.01190951998200214,0.01190951998200214,0.014682867165141913,0.014682867165141913,0.014682867165141913,0.02199496493698975,0.02199496493698975,0.025082483745611558,0.025082483745611558,0.028036604133582818,0.015334790058322872,0.015334790058322872,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.020854482379147967,0.050778526427582654,0.050778526427582654,0.05371304107157113,0.05371304107157113,0.05782367350795803,0.05782367350795803,0.0592036206517249,0.0592036206517249,0.0592036206517249,0.0592036206517249,0.06794646241629866,0.02234089019865268,0.02234089019865268,0.02234089019865268,0.02234089019865268,0.02234089019865268,0.02234089019865268,0.02234089019865268,0.06495653263988863,0.06495653263988863,0.06829897734394855,0.022741288605327235,0.022741288605327235,0.02882963650015629,0.013263159503642792,0.013263159503642792,0.013263159503642792,0.028305749447792437,0.028305749447792437,0.028305749447792437,0.028305749447792437,0.03977222266015665,0.016488887720554,0.016488887720554,0.016488887720554,0.016488887720554,0.016488887720554,0.016488887720554,0.016488887720554,0.03919381816586902,0.03919381816586902,0.04155404333514076,0.04155404333514076,0.04155404333514076,0.04155404333514076,0.05783359937937516,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.020263738738554714,0.07077693098728545,0.07077693098728545,0.07077693098728545,0.08170975374988881,0.08170975374988881,0.08170975374988881,0.08170975374988881,0.08170975374988881,0.10268156601768003,0.10268156601768003,0.10482335477795907,0.10482335477795907,0.10706652218183635,0.10706652218183635,0.10706652218183635,0.1158657761839244,0.1158657761839244,0.11683611311616392,0.11683611311616392,0.12384381555128261,0.12384381555128261,0.12411841226832418,0.12411841226832418,0.12411841226832418,0.1268648716182172,0.1268648716182172,0.12725605723758368,0.12725605723758368,0.12725605723758368,0.12725605723758368,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1303436569217375,0.1489191451380773
GENERATION,50
STRATEGY_ROW,Walk,Walk,Look,Look,Walk,Walk,Look,Look,Look,Look,Walk,Look,Walk,Walk,Walk,Walk,Look,Look,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Walk,Walk,Look,Look,Look,Walk,Walk,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Walk,Look,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk
FITNESS_ROW,0.010574042948241318,0.010253187544302149,0.010253187544302149,0.010253187544302149,0.0182356361780536,0.013359247273316069,0.013359247273316069,0.013359247273316069,0.013359247273316069,0.013359247273316069,0.02877845759892623,0.02877845759892623,0.039781219962266835,0.016650869120507304,0.013042503337612263,0.011621578145429084,0.011621578145429084,0.011621578145429084,0.011621578145429084,0.022750393777365825,0.022750393777365825,0.022750393777365825,0.037149129996216314,0.01372358682635126,0.01372358682635126,0.027634320100528003,0.027634320100528003,0.027634320100528003,0.027634320100528003,0.04077607409517462,0.04077607409517462,0.042686347502094456,0.015306163203016792,0.015306163203016792,0.023505950860017964,0.023505950860017964,0.029828995493473905,0.029828995493473905,0.03322433604288651,0.03322433604288651,0.03322433604288651,0.03322433604288651,0.03322433604288651,0.03322433604288651,0.04878194349497789,0.015364530045021798,0.009860803056228287,0.009855377818244488,0.009855377818244488,0.014089792722522232,0.008622958021784685,0.008622958021784685,0.011049638732026629,0.011049638732026629,0.011049638732026629,0.020165859009956395,0.020165859009956395,0.020165859009956395,0.020165859009956395,0.020165859009956395,0.020165859009956395,0.020165859009956395,0.046391928344912944,0.046391928344912944,0.046391928344912944,0.06482320290168253,0.023242921800143902,0.012411115913044652,0.012411115913044652,0.012411115913044652,0.012411115913044652,0.024961324287817607,0.010515861311664779,0.012246320991783542,0.012246320991783542,0.012246320991783542,0.012246320991783542,0.02403399788108656,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.009517977438146126,0.030498518672710737,0.030498518672710737,0.0373591497871869,0.0373591497871869,0.04185389759527065,0.013839031092712959,0.013839031092712959,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.018566450533199767,0.04920682948209059,0.04920682948209059,0.051112632650370936,0.051112632650370936,0.05185438481032164,0.05185438481032164,0.060405430129146634,0.060405430129146634,0.060405430129146634,0.060405430129146634,0.0630058987856417,0.01973766975774582,0.01973766975774582,0.01973766975774582,0.01973766975774582,0.01973766975774582,0.01973766975774582,0.01973766975774582,0.04589662053738295,0.04589662053738295,0.048326450320307045,0.01680796073574103,0.01680796073574103,0.023226526582055266,0.015933633826654726,0.015933633826654726,0.015933633826654726,0.027783468399528756,0.027783468399528756,0.027783468399528756,0.027783468399528756,0.04499010500199482,0.02127788150798028,0.02127788150798028,0.02127788150798028,0.02127788150798028,0.02127788150798028,0.039775804520504415,0.039775804520504415,0.054966803470049765,0.054966803470049765,0.05735860518276801,0.05735860518276801,0.05735860518276801,0.05735860518276801,0.07169455466490826,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.020407506962788355,0.07398077554947605,0.07398077554947605,0.07398077554947605,0.09080278573241538,0.09080278573241538,0.09080278573241538,0.09080278573241538,0.09080278573241538,0.10565523857736486,0.10565523857736486,0.10658377480050332,0.10658377480050332,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.10763288227518954,0.1253129044473172,0.1253129044473172,0.1253129044473172,0.1289989230606224,0.1289989230606224,0.1319350717893544,0.1319350717893544,0.1319350717893544,0.1319350717893544,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1373308315948728,0.1503188793523539
GENERATION,60
STRATEGY_ROW,Walk,Walk,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Walk,Walk,Walk,Look,Look,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Walk,Walk,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Walk,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Walk,Walk,Look,Walk,Walk,Look,Look,Look,Look,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Walk,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk
FITNESS_ROW,0.010668279064641507,0.009303171831610432,0.009303171831610432,0.009303171831610432,0.016973418105853174,0.012270607090349826,0.012270607090349826,0.012270607090349826,0.012270607090349826,0.012270607090349826,0.012270607090349826,0.012270607090349826,0.033516169523777235,0.016090588505550986,0.019035776285428095,0.012953825879601507,0.012953825879601507,0.012953825879601507,0.012953825879601507,0.02961616783485036,0.02961616783485036,0.02961616783485036,0.03711093234388503,0.013647710828911107,0.013647710828911107,0.018508967011852884,0.018508967011852884,0.018508967011852884,0.018508967011852884,0.03535500385934374,0.03535500385934374,0.041033073414090585,0.014379863062615935,0.014379863062615935,0.019098242732388086,0.01243925314596364,0.01027270297613355,0.01027270297613355,0.016709070650608143,0.016709070650608143,0.016709070650608143,0.016709070650608143,0.02630522376904731,0.02630522376904731,0.03342125131511171,0.0210611458133288,0.009167530485808968,0.008627311380558798,0.008627311380558798,0.01168079014489249,0.011389013052060177,0.011389013052060177,0.018550136282347265,0.01018274380845177,0.007038510956587669,0.005070271101643176,0.005070271101643176,0.009671663007193994,0.009671663007193994,0.009671663007193994,0.009671663007193994,0.009671663007193994,0.021690424874858377,0.021690424874858377,0.021690424874858377,0.0297031703716197,0.013896213557146035,0.00972350017314707,0.00972350017314707,0.00972350017314707,0.00972350017314707,0.01973811796470547,0.013734480606250297,0.013734480606250297,0.013734480606250297,0.013734480606250297,0.013734480606250297,0.027292453277070135,0.013273560678466745,0.013273560678466745,0.019071526542365925,0.011882402098752673,0.011882402098752673,0.011882402098752673,0.011882402098752673,0.011882402098752673,0.028702110288421914,0.014927211231196202,0.012295930130995347,0.012295930130995347,0.016908586910003333,0.009024844784025971,0.009024844784025971,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.016716208015477033,0.044323961973370886,0.044323961973370886,0.046842358829026105,0.046842358829026105,0.04844110835280335,0.04844110835280335,0.0514016489469217,0.0514016489469217,0.0514016489469217,0.0514016489469217,0.056031982176211616,0.022232143395615286,0.022232143395615286,0.022232143395615286,0.022232143395615286,0.022232143395615286,0.022232143395615286,0.022232143395615286,0.0600419086507417,0.0600419086507417,0.06597902691414838,0.022163160490373226,0.022163160490373226,0.022163160490373226,0.03706296754161659,0.03706296754161659,0.03706296754161659,0.050050116211469146,0.050050116211469146,0.050050116211469146,0.050050116211469146,0.07387597108160897,0.025460362059646417,0.025460362059646417,0.025460362059646417,0.025460362059646417,0.025460362059646417,0.025460362059646417,0.025460362059646417,0.0775078203414034,0.0775078203414034,0.08285790014045089,0.08285790014045089,0.08285790014045089,0.08285790014045089,0.08829009453240416,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.019735633087041477,0.0860521317635084,0.0860521317635084,0.0860521317635084,0.09366886262005229,0.09366886262005229,0.09366886262005229,0.09366886262005229,0.09366886262005229,0.10903890464336706,0.10903890464336706,0.11391199819634476,0.11391199819634476,0.11452776886834634,0.11452776886834634,0.11452776886834634,0.11452776886834634,0.11452776886834634,0.13345312966054332,0.13345312966054332,0.14043734771695404,0.14043734771695404,0.14380408791007884,0.14380408791007884,0.14380408791007884,0.1479302291685533,0.1479302291685533,0.15056928640048547,0.15056928640048547,0.15056928640048547,0.15056928640048547,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.1527866964550237,0.17504047808730058
GENERATION,70
STRATEGY_ROW,Walk,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Walk,Walk,Walk,Walk,Walk,Walk,Look,Look,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Walk,Walk,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk
FITNESS_ROW,0.011160351326130708,0.007963468582993526,0.007963468582993526,0.007963468582993526,0.015165656755353675,0.015165656755353675,0.015165656755353675,0.015165656755353675,0.015165656755353675,0.015165656755353675,0.038410133276917405,0.038410133276917405,0.040353472427214425,0.022243366124410812,0.011406864959866751,0.009997155765457715,0.009833501883115676,0.008255003363654227,0.008255003363654227,0.008255003363654227,0.008255003363654227,0.008255003363654227,0.03708875034957951,0.012418824976469995,0.012418824976469995,0.015798024786844028,0.015798024786844028,0.015798024786844028,0.015798024786844028,0.03425451575473076,0.03425451575473076,0.03706708894317425,0.015806685462908143,0.015806685462908143,0.021137602008438484,0.012030931924331576,0.009510309208629367,0.009510309208629367,0.013428184050762253,0.013428184050762253,0.013428184050762253,0.013428184050762253,0.026607456388112117,0.026607456388112117,0.026607456388112117,0.030808627870557853,0.010739805066538172,0.010126595262620403,0.010126595262620403,0.012859397751346625,0.00973880623667524,0.00973880623667524,0.010971511775289053,0.010971511775289053,0.010971511775289053,0.016191350249849582,0.016191350249849582,0.016191350249849582,0.023427231038778834,0.023427231038778834,0.023427231038778834,0.023427231038778834,0.03199554649980251,0.03199554649980251,0.03199554649980251,0.03199554649980251,0.04652993918649797,0.0182563890430481,0.0182563890430481,0.0182563890430481,0.0182563890430481,0.033180208852981063,0.013306645972492035,0.008832423699188427,0.008832423699188427,0.008832423699188427,0.008832423699188427,0.018431571891730135,0.018431571891730135,0.018431571891730135,0.018431571891730135,0.029517493163275593,0.029517493163275593,0.03215182780994039,0.03215182780994039,0.03215182780994039,0.03215182780994039,0.03215182780994039,0.04417690823516585,0.04417690823516585,0.045732272543317,0.024467356265881427,0.024467356265881427,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.029251770504267124,0.06149473254401511,0.020568371450494744,0.020568371450494744,0.026431079866291663,0.026431079866291663,0.03294780488693936,0.03294780488693936,0.03685488112871923,0.03685488112871923,0.03685488112871923,0.03685488112871923,0.058718572808866394,0.019812036282693603,0.019812036282693603,0.019812036282693603,0.030659272692222687,0.030659272692222687,0.030659272692222687,0.030659272692222687,0.052265255319109326,0.052265255319109326,0.05598658463695159,0.01799576324035225,0.01799576324035225,0.023301409091516994,0.023301409091516994,0.023301409091516994,0.023301409091516994,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.041168889949126146,0.08787879203679241,0.08787879203679241,0.08847231300238727,0.08847231300238727,0.09424566208712219,0.09424566208712219,0.09424566208712219,0.09618942857872698,0.09618942857872698,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.10558566172460473,0.13551403055079908,0.13551403055079908,0.13551403055079908,0.14236256412444376,0.14236256412444376,0.14236256412444376,0.14236256412444376,0.14236256412444376,0.1533936639683254,0.1533936639683254,0.1533936639683254,0.1533936639683254,0.15379777478787138,0.15379777478787138,0.15379777478787138,0.15379777478787138,0.15379777478787138,0.15655072101366732,0.15655072101366732,0.15670878123341256,0.15670878123341256,0.15800411579059198,0.15800411579059198,0.15800411579059198,0.16352828286440763,0.16352828286440763,0.16352828286440763,0.16352828286440763,0.16352828286440763,0.16352828286440763,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.16515755439054458,0.17073464257948082
GENERATION,80
STRATEGY_ROW,Walk,Walk,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Walk,Walk,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Walk,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Walk,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Look,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Walk
